Date,Month,Year,Revenue,Expenses,Income,Cash_Flow,Quarter,Day_of_Week,Week_of_Year,Cumulative_Cash_Flow
2024-02-13,2,2024,15636.58,10485.44,5151.14,3335.32,1,1,7,5671057.569999996
2024-02-14,2,2024,16514.0,11351.65,5162.36,-1684.56,1,2,7,5669373.009999996
2024-02-15,2,2024,14987.46,9948.49,5038.97,8792.41,1,3,7,5678165.419999996
2024-02-16,2,2024,12735.82,10958.39,1777.43,-1334.7,1,4,7,5676830.719999996
2024-02-17,2,2024,8346.01,6263.74,2082.27,1586.84,1,5,7,5678417.559999996
2024-02-18,2,2024,7718.35,5167.47,2550.88,-396.1,1,6,7,5678021.459999996
2024-02-19,2,2024,15355.55,9749.66,5605.9,4686.59,1,0,8,5682708.049999996
2024-02-20,2,2024,13277.75,9126.94,4150.81,-2227.98,1,1,8,5680480.069999996
2024-02-21,2,2024,14830.7,10684.26,4146.44,2385.12,1,2,8,5682865.189999996
2024-02-22,2,2024,16555.49,11231.07,5324.41,1251.88,1,3,8,5684117.069999996
2024-02-23,2,2024,13941.11,9313.7,4627.4,11185.04,1,4,8,5695302.109999996
2024-02-24,2,2024,9164.93,5821.23,3343.7,-4422.79,1,5,8,5690879.319999996
2024-02-25,2,2024,9080.17,7141.64,1938.54,2828.66,1,6,8,5693707.979999996
2024-02-26,2,2024,17349.22,11347.73,6001.48,8261.09,1,0,9,5701969.069999996
2024-02-27,2,2024,14262.04,8736.28,5525.76,10647.16,1,1,9,5712616.229999996
2024-02-28,2,2024,15628.54,11916.26,3712.29,-307.78,1,2,9,5712308.4499999955
2024-02-29,2,2024,14021.08,9324.73,4696.34,2457.13,1,3,9,5714765.579999995
2024-03-01,3,2024,19493.14,12177.49,7315.66,2699.39,1,4,9,5717464.969999995
2024-03-02,3,2024,11417.98,8355.33,3062.66,9720.74,1,5,9,5727185.709999995
2024-03-03,3,2024,9840.61,6298.72,3541.89,3984.96,1,6,9,5731170.669999995
2024-03-04,3,2024,20288.35,14402.63,5885.72,4875.55,1,0,10,5736046.219999995
2024-03-05,3,2024,20449.15,13247.31,7201.84,5882.05,1,1,10,5741928.269999995
2024-03-06,3,2024,16711.74,11626.07,5085.66,1778.69,1,2,10,5743706.959999995
2024-03-07,3,2024,17332.62,12641.63,4690.99,5134.29,1,3,10,5748841.249999995
2024-03-08,3,2024,17577.23,11421.24,6155.99,4366.68,1,4,10,5753207.929999995
2024-03-09,3,2024,9578.48,7016.2,2562.27,-505.16,1,5,10,5752702.769999995
2024-03-10,3,2024,10869.78,7802.08,3067.7,8270.69,1,6,10,5760973.459999995
2024-03-11,3,2024,16915.8,13710.84,3204.96,666.86,1,0,11,5761640.319999996
2024-03-12,3,2024,20443.53,14696.1,5747.43,1850.96,1,1,11,5763491.279999996
2024-03-13,3,2024,15847.27,11203.12,4644.16,1361.87,1,2,11,5764853.149999996
2024-03-14,3,2024,14652.86,11657.53,2995.33,2076.7,1,3,11,5766929.849999996
2024-03-15,3,2024,16199.2,10601.58,5597.62,5123.11,1,4,11,5772052.959999996
2024-03-16,3,2024,11094.77,6543.82,4550.95,1013.52,1,5,11,5773066.479999996
2024-03-17,3,2024,11772.74,7738.93,4033.81,6922.3,1,6,11,5779988.779999996
2024-03-18,3,2024,17122.33,14243.38,2878.95,4598.39,1,0,12,5784587.169999995
2024-03-19,3,2024,19668.95,12422.55,7246.4,3511.59,1,1,12,5788098.759999995
2024-03-20,3,2024,16820.04,11047.37,5772.67,-2414.06,1,2,12,5785684.6999999955
2024-03-21,3,2024,16135.75,10294.17,5841.57,4966.73,1,3,12,5790651.429999996
2024-03-22,3,2024,16995.35,13616.1,3379.25,2386.03,1,4,12,5793037.459999996
2024-03-23,3,2024,11688.84,8508.46,3180.38,2793.43,1,5,12,5795830.889999996
2024-03-24,3,2024,9282.84,5918.78,3364.06,545.57,1,6,12,5796376.459999996
2024-03-25,3,2024,18991.15,12111.88,6879.28,16034.86,1,0,13,5812411.319999997
2024-03-26,3,2024,16418.72,12538.09,3880.63,5368.47,1,1,13,5817779.789999996
2024-03-27,3,2024,15550.08,10832.19,4717.89,1909.36,1,2,13,5819689.149999997
2024-03-28,3,2024,16638.41,13003.02,3635.38,4195.24,1,3,13,5823884.389999997
2024-03-29,3,2024,17821.0,13877.34,3943.66,5222.39,1,4,13,5829106.779999997
2024-03-30,3,2024,9957.9,7068.25,2889.65,-6276.51,1,5,13,5822830.269999997
2024-03-31,3,2024,8589.29,5994.69,2594.6,16931.06,1,6,13,5839761.329999996
2024-04-01,4,2024,18447.57,11797.15,6650.43,8645.98,2,0,14,5848407.309999997
2024-04-02,4,2024,18803.68,14097.49,4706.19,8516.96,2,1,14,5856924.269999997
2024-04-03,4,2024,19604.45,12726.02,6878.43,6207.51,2,2,14,5863131.779999997
2024-04-04,4,2024,19444.74,12825.3,6619.44,17384.97,2,3,14,5880516.749999996
2024-04-05,4,2024,19250.22,13443.87,5806.35,10440.57,2,4,14,5890957.319999997
2024-04-06,4,2024,10052.39,6997.07,3055.32,-3533.43,2,5,14,5887423.889999997
2024-04-07,4,2024,11062.54,7851.61,3210.93,319.93,2,6,14,5887743.819999997
2024-04-08,4,2024,17728.87,11247.59,6481.27,4493.11,2,0,15,5892236.929999997
2024-04-09,4,2024,19373.93,15702.19,3671.74,6698.04,2,1,15,5898934.969999997
2024-04-10,4,2024,16562.74,11076.47,5486.27,-2556.46,2,2,15,5896378.509999997
2024-04-11,4,2024,20010.44,14030.71,5979.74,6905.29,2,3,15,5903283.799999997
2024-04-12,4,2024,19019.83,12263.25,6756.58,7792.64,2,4,15,5911076.439999997
2024-04-13,4,2024,9596.32,6445.88,3150.44,16924.2,2,5,15,5928000.639999997
2024-04-14,4,2024,11442.2,7679.3,3762.9,1892.3,2,6,15,5929892.939999997
2024-04-15,4,2024,17621.27,12306.27,5315.0,14186.5,2,0,16,5944079.439999997
2024-04-16,4,2024,18193.05,11071.6,7121.45,-1379.63,2,1,16,5942699.809999997
2024-04-17,4,2024,19468.88,13011.58,6457.29,13481.95,2,2,16,5956181.759999997
2024-04-18,4,2024,16973.66,13946.1,3027.56,16607.89,2,3,16,5972789.649999997
2024-04-19,4,2024,19655.82,14407.07,5248.75,5310.22,2,4,16,5978099.869999996
2024-04-20,4,2024,12077.3,9034.72,3042.57,1111.56,2,5,16,5979211.429999996
2024-04-21,4,2024,7877.25,5664.46,2212.8,-2300.15,2,6,16,5976911.279999996
2024-04-22,4,2024,16118.62,11936.5,4182.12,3014.6,2,0,17,5979925.879999995
2024-04-23,4,2024,19472.47,13667.77,5804.7,661.9,2,1,17,5980587.779999996
2024-04-24,4,2024,19146.97,14727.08,4419.89,16393.91,2,2,17,5996981.689999996
2024-04-25,4,2024,18544.7,13431.51,5113.18,15458.44,2,3,17,6012440.129999996
2024-04-26,4,2024,18997.46,12600.91,6396.55,3636.8,2,4,17,6016076.929999996
2024-04-27,4,2024,9269.47,6553.07,2716.4,8012.46,2,5,17,6024089.389999996
2024-04-28,4,2024,11061.76,8003.51,3058.24,1767.75,2,6,17,6025857.139999996
2024-04-29,4,2024,20310.09,14130.66,6179.43,7829.88,2,0,18,6033687.019999996
2024-04-30,4,2024,18314.57,12203.31,6111.26,10976.09,2,1,18,6044663.109999996
2024-05-01,5,2024,23710.34,17167.09,6543.25,7918.07,2,2,18,6052581.179999996
2024-05-02,5,2024,18637.48,12758.29,5879.19,-913.35,2,3,18,6051667.829999996
2024-05-03,5,2024,23462.15,15722.69,7739.46,7796.99,2,4,18,6059464.819999997
2024-05-04,5,2024,11885.54,8038.78,3846.77,1250.11,2,5,18,6060714.929999997
2024-05-05,5,2024,9877.22,6817.65,3059.57,470.42,2,6,18,6061185.349999997
2024-05-06,5,2024,18723.51,13899.33,4824.18,1162.44,2,0,19,6062347.789999997
2024-05-07,5,2024,19042.6,15986.54,3056.06,697.58,2,1,19,6063045.369999997
2024-05-08,5,2024,16889.45,12326.47,4562.98,-5150.39,2,2,19,6057894.979999998
2024-05-09,5,2024,22369.04,16314.92,6054.11,-1642.43,2,3,19,6056252.549999998
2024-05-10,5,2024,20628.27,16980.73,3647.54,1788.68,2,4,19,6058041.229999998
2024-05-11,5,2024,12004.65,8731.02,3273.62,3456.25,2,5,19,6061497.479999998
2024-05-12,5,2024,11576.04,7391.28,4184.76,8182.61,2,6,19,6069680.089999998
2024-05-13,5,2024,19144.57,13448.29,5696.28,-188.93,2,0,20,6069491.159999998
2024-05-14,5,2024,19860.52,13504.9,6355.62,398.26,2,1,20,6069889.419999998
2024-05-15,5,2024,20589.64,13035.08,7554.56,-535.19,2,2,20,6069354.229999998
2024-05-16,5,2024,20673.5,15690.93,4982.58,7286.14,2,3,20,6076640.369999997
2024-05-17,5,2024,19607.92,13539.08,6068.84,6786.69,2,4,20,6083427.059999998
2024-05-18,5,2024,12983.53,8177.82,4805.71,-3089.73,2,5,20,6080337.329999997
2024-05-19,5,2024,10038.23,6852.87,3185.35,14521.46,2,6,20,6094858.789999997
2024-05-20,5,2024,21772.47,14367.38,7405.1,25683.55,2,0,21,6120542.339999997
2024-05-21,5,2024,17043.56,12907.24,4136.32,2834.59,2,1,21,6123376.929999997
2024-05-22,5,2024,22900.69,16741.99,6158.69,2238.39,2,2,21,6125615.319999997
2024-05-23,5,2024,19905.2,14196.42,5708.78,-1526.51,2,3,21,6124088.809999997
2024-05-24,5,2024,18198.83,13069.46,5129.37,10597.09,2,4,21,6134685.899999997
2024-05-25,5,2024,13150.21,9566.96,3583.26,5785.27,2,5,21,6140471.169999996
2024-05-26,5,2024,11543.39,8201.81,3341.58,11558.1,2,6,21,6152029.269999996
2024-05-27,5,2024,23592.4,15821.37,7771.03,9193.2,2,0,22,6161222.469999996
2024-05-28,5,2024,23911.48,17531.42,6380.06,7083.98,2,1,22,6168306.449999996
2024-05-29,5,2024,23535.54,16410.18,7125.36,22845.93,2,2,22,6191152.379999996
2024-05-30,5,2024,18011.9,14577.52,3434.38,11926.41,2,3,22,6203078.789999996
2024-05-31,5,2024,18653.08,12194.71,6458.37,7819.8,2,4,22,6210898.589999996
2024-06-01,6,2024,12486.5,8428.69,4057.81,1549.95,2,5,22,6212448.539999996
2024-06-02,6,2024,12708.48,8797.33,3911.15,-859.1,2,6,22,6211589.439999997
2024-06-03,6,2024,19052.12,11869.08,7183.04,12535.0,2,0,23,6224124.439999997
2024-06-04,6,2024,17633.42,14196.71,3436.71,-904.34,2,1,23,6223220.099999997
2024-06-05,6,2024,16985.48,12859.34,4126.15,-5479.08,2,2,23,6217741.019999997
2024-06-06,6,2024,21883.38,15234.23,6649.15,-5889.67,2,3,23,6211851.349999997
2024-06-07,6,2024,23403.23,17705.26,5697.98,4092.61,2,4,23,6215943.959999997
2024-06-08,6,2024,12691.76,9302.44,3389.33,1734.87,2,5,23,6217678.829999997
2024-06-09,6,2024,12642.28,9340.11,3302.18,-1183.7,2,6,23,6216495.129999997
2024-06-10,6,2024,22492.21,15567.34,6924.86,6688.58,2,0,24,6223183.709999997
2024-06-11,6,2024,22661.0,15448.48,7212.52,-3387.92,2,1,24,6219795.789999997
2024-06-12,6,2024,21999.7,15181.46,6818.24,41.59,2,2,24,6219837.379999997
2024-06-13,6,2024,20975.39,14213.98,6761.41,9649.58,2,3,24,6229486.959999997
2024-06-14,6,2024,24876.15,17582.07,7294.07,4428.04,2,4,24,6233914.999999997
2024-06-15,6,2024,11919.29,7488.64,4430.65,-3938.71,2,5,24,6229976.289999997
2024-06-16,6,2024,13404.44,8964.66,4439.78,-2125.07,2,6,24,6227851.219999997
2024-06-17,6,2024,19045.26,13076.12,5969.14,8835.14,2,0,25,6236686.359999997
2024-06-18,6,2024,21631.67,15428.97,6202.7,-716.51,2,1,25,6235969.849999997
2024-06-19,6,2024,20072.35,14568.91,5503.44,5602.16,2,2,25,6241572.009999997
2024-06-20,6,2024,18800.09,13824.18,4975.91,3075.73,2,3,25,6244647.739999997
2024-06-21,6,2024,21440.81,14250.99,7189.82,-1730.73,2,4,25,6242917.009999997
2024-06-22,6,2024,13821.92,9437.78,4384.15,1296.17,2,5,25,6244213.179999997
2024-06-23,6,2024,13055.67,8052.0,5003.67,16054.76,2,6,25,6260267.939999997
2024-06-24,6,2024,17201.51,13513.34,3688.17,9651.71,2,0,26,6269919.649999997
2024-06-25,6,2024,20125.9,15087.64,5038.26,6522.56,2,1,26,6276442.209999996
2024-06-26,6,2024,22529.7,18736.35,3793.35,7474.57,2,2,26,6283916.779999997
2024-06-27,6,2024,21660.45,15052.9,6607.55,3177.25,2,3,26,6287094.029999997
2024-06-28,6,2024,22202.33,15715.79,6486.54,3082.31,2,4,26,6290176.339999996
2024-06-29,6,2024,14085.65,8445.52,5640.12,1734.72,2,5,26,6291911.059999996
2024-06-30,6,2024,13669.55,10158.67,3510.88,4859.92,2,6,26,6296770.979999996
2024-07-01,7,2024,23196.88,16880.86,6316.01,9495.34,3,0,27,6306266.319999996
2024-07-02,7,2024,21645.62,15857.75,5787.87,3997.0,3,1,27,6310263.319999996
2024-07-03,7,2024,23245.59,16420.02,6825.57,9650.32,3,2,27,6319913.639999996
2024-07-04,7,2024,21375.04,13799.99,7575.04,-2180.66,3,3,27,6317732.979999996
2024-07-05,7,2024,22257.08,14462.28,7794.81,15547.06,3,4,27,6333280.039999995
2024-07-06,7,2024,13698.5,9338.04,4360.47,12735.7,3,5,27,6346015.739999996
2024-07-07,7,2024,13771.32,8959.26,4812.06,10058.68,3,6,27,6356074.419999995
2024-07-08,7,2024,27618.19,19132.02,8486.17,9804.94,3,0,28,6365879.359999996
2024-07-09,7,2024,22121.51,15689.49,6432.02,7255.6,3,1,28,6373134.959999995
2024-07-10,7,2024,23255.99,14958.33,8297.66,3033.7,3,2,28,6376168.6599999955
2024-07-11,7,2024,24573.38,17987.69,6585.69,18313.01,3,3,28,6394481.669999995
2024-07-12,7,2024,26108.86,19149.79,6959.06,-3534.53,3,4,28,6390947.139999995
2024-07-13,7,2024,13353.46,9307.28,4046.19,13797.14,3,5,28,6404744.279999995
2024-07-14,7,2024,11387.15,8186.34,3200.82,310.43,3,6,28,6405054.709999994
2024-07-15,7,2024,20186.55,13934.58,6251.97,8769.33,3,0,29,6413824.039999994
2024-07-16,7,2024,21938.59,16418.65,5519.94,10534.49,3,1,29,6424358.529999995
2024-07-17,7,2024,19614.57,12675.51,6939.05,4209.84,3,2,29,6428568.3699999945
2024-07-18,7,2024,20329.03,15544.9,4784.13,-8737.93,3,3,29,6419830.439999995
2024-07-19,7,2024,23798.23,15281.14,8517.09,14908.49,3,4,29,6434738.929999995
2024-07-20,7,2024,13802.66,8780.27,5022.39,1326.72,3,5,29,6436065.649999995
2024-07-21,7,2024,14113.87,9363.94,4749.93,407.06,3,6,29,6436472.709999994
2024-07-22,7,2024,22360.16,17156.37,5203.79,-892.18,3,0,30,6435580.529999995
2024-07-23,7,2024,21220.34,16203.14,5017.19,2381.07,3,1,30,6437961.599999995
2024-07-24,7,2024,19552.67,13577.83,5974.84,19897.57,3,2,30,6457859.169999995
2024-07-25,7,2024,18408.27,16147.79,2260.48,4138.51,3,3,30,6461997.679999995
2024-07-26,7,2024,24631.87,19789.78,4842.09,14984.83,3,4,30,6476982.509999995
2024-07-27,7,2024,12891.64,9517.68,3373.96,754.51,3,5,30,6477737.019999995
2024-07-28,7,2024,11909.4,7955.82,3953.59,5168.31,3,6,30,6482905.3299999945
2024-07-29,7,2024,20579.62,12759.96,7819.66,7161.33,3,0,31,6490066.659999995
2024-07-30,7,2024,24979.78,17994.46,6985.32,2692.93,3,1,31,6492759.589999994
2024-07-31,7,2024,20720.84,15098.71,5622.14,-2671.35,3,2,31,6490088.239999995
2024-08-01,8,2024,18813.62,14571.28,4242.34,7409.14,3,3,31,6497497.379999994
2024-08-02,8,2024,20012.33,12323.86,7688.47,26107.85,3,4,31,6523605.229999994
2024-08-03,8,2024,15294.24,10396.95,4897.29,7476.72,3,5,31,6531081.949999994
2024-08-04,8,2024,14387.7,9821.39,4566.32,7652.29,3,6,31,6538734.239999994
2024-08-05,8,2024,19593.13,12510.68,7082.45,9737.84,3,0,32,6548472.079999994
2024-08-06,8,2024,24078.5,18514.13,5564.37,19455.09,3,1,32,6567927.169999993
2024-08-07,8,2024,25881.3,18661.11,7220.19,25645.3,3,2,32,6593572.469999993
2024-08-08,8,2024,21831.44,14229.99,7601.44,176.27,3,3,32,6593748.739999993
2024-08-09,8,2024,24333.18,17668.14,6665.04,2565.4,3,4,32,6596314.139999993
2024-08-10,8,2024,13924.52,7854.14,6070.38,-320.75,3,5,32,6595993.389999993
2024-08-11,8,2024,14609.76,10663.78,3945.98,4415.15,3,6,32,6600408.5399999935
2024-08-12,8,2024,17987.47,12496.42,5491.04,13060.12,3,0,33,6613468.659999994
2024-08-13,8,2024,24820.46,15237.15,9583.3,-1572.78,3,1,33,6611895.879999993
2024-08-14,8,2024,21677.41,15059.51,6617.9,7560.12,3,2,33,6619455.9999999935
2024-08-15,8,2024,25834.57,12917.29,12917.29,4713.63,3,3,33,6624169.629999993
2024-08-16,8,2024,20800.03,13328.13,7471.9,13237.07,3,4,33,6637406.699999994
2024-08-17,8,2024,13207.15,7919.71,5287.43,4957.65,3,5,33,6642364.349999994
2024-08-18,8,2024,14375.72,9235.52,5140.2,651.92,3,6,33,6643016.269999994
2024-08-19,8,2024,25380.94,17089.68,8291.26,10801.48,3,0,34,6653817.749999994
2024-08-20,8,2024,22067.03,15815.4,6251.63,3686.97,3,1,34,6657504.719999994
2024-08-21,8,2024,22176.61,15450.32,6726.29,-1929.91,3,2,34,6655574.809999994
2024-08-22,8,2024,22370.13,17460.21,4909.92,5634.89,3,3,34,6661209.699999994
2024-08-23,8,2024,23975.72,17198.41,6777.3,1490.79,3,4,34,6662700.489999994
2024-08-24,8,2024,13784.42,9625.08,4159.35,89.09,3,5,34,6662789.579999994
2024-08-25,8,2024,12038.68,7400.91,4637.77,8456.9,3,6,34,6671246.479999994
2024-08-26,8,2024,23820.97,16829.18,6991.78,5046.19,3,0,35,6676292.669999994
2024-08-27,8,2024,25087.3,16198.13,8889.16,6462.39,3,1,35,6682755.059999994
2024-08-28,8,2024,19338.12,11810.5,7527.62,1211.58,3,2,35,6683966.639999994
2024-08-29,8,2024,21519.55,14388.99,7130.55,9277.75,3,3,35,6693244.389999994
2024-08-30,8,2024,22796.68,15806.53,6990.15,3855.52,3,4,35,6697099.909999994
2024-08-31,8,2024,12450.3,7960.31,4489.99,5811.21,3,5,35,6702911.119999994
2024-09-01,9,2024,12080.74,7788.01,4292.73,1823.32,3,6,35,6704734.439999994
2024-09-02,9,2024,18766.41,13279.73,5486.68,650.24,3,0,36,6705384.679999994
2024-09-03,9,2024,16045.53,12096.06,3949.47,4293.55,3,1,36,6709678.229999994
2024-09-04,9,2024,21196.54,14133.53,7063.02,14844.04,3,2,36,6724522.269999994
2024-09-05,9,2024,21193.84,14335.6,6858.24,8144.8,3,3,36,6732667.069999994
2024-09-06,9,2024,23524.14,15565.39,7958.75,11362.79,3,4,36,6744029.859999994
2024-09-07,9,2024,13996.44,9631.24,4365.2,-1832.95,3,5,36,6742196.909999994
2024-09-08,9,2024,11610.84,8521.71,3089.13,414.65,3,6,36,6742611.559999994
2024-09-09,9,2024,20485.36,14505.9,5979.46,5666.88,3,0,37,6748278.439999994
2024-09-10,9,2024,18280.03,12537.74,5742.29,9189.81,3,1,37,6757468.2499999935
2024-09-11,9,2024,19383.66,14666.71,4716.95,6568.27,3,2,37,6764036.519999993
2024-09-12,9,2024,20538.83,13834.85,6703.98,9523.6,3,3,37,6773560.119999993
2024-09-13,9,2024,20814.57,15692.23,5122.33,-4462.55,3,4,37,6769097.569999993
2024-09-14,9,2024,12052.58,8157.27,3895.31,14201.93,3,5,37,6783299.499999993
2024-09-15,9,2024,10826.43,7335.5,3490.93,1556.15,3,6,37,6784855.649999993
2024-09-16,9,2024,19454.34,12842.35,6611.98,4764.09,3,0,38,6789619.739999993
2024-09-17,9,2024,22465.35,15080.44,7384.91,9483.37,3,1,38,6799103.109999993
2024-09-18,9,2024,23117.1,15936.65,7180.45,12843.38,3,2,38,6811946.489999993
2024-09-19,9,2024,22387.38,16119.82,6267.57,1568.41,3,3,38,6813514.899999993
2024-09-20,9,2024,19148.35,14328.87,4819.48,4208.48,3,4,38,6817723.379999993
2024-09-21,9,2024,12654.15,9835.86,2818.28,4700.83,3,5,38,6822424.209999993
2024-09-22,9,2024,12554.93,8905.03,3649.9,3030.43,3,6,38,6825454.639999993
2024-09-23,9,2024,23227.44,17901.12,5326.32,14506.28,3,0,39,6839960.919999993
2024-09-24,9,2024,19682.87,15092.4,4590.47,23331.8,3,1,39,6863292.719999993
2024-09-25,9,2024,19147.45,13720.14,5427.31,3256.58,3,2,39,6866549.299999993
2024-09-26,9,2024,19541.83,13832.82,5709.0,6300.56,3,3,39,6872849.859999993
2024-09-27,9,2024,25931.89,17020.55,8911.34,10206.37,3,4,39,6883056.229999993
2024-09-28,9,2024,11975.21,7882.75,4092.46,8409.46,3,5,39,6891465.689999993
2024-09-29,9,2024,11995.3,7865.03,4130.28,10152.27,3,6,39,6901617.9599999925
2024-09-30,9,2024,20566.37,13786.02,6780.35,3051.91,3,0,40,6904669.869999993
2024-10-01,10,2024,21972.66,14858.0,7114.66,1947.4,4,1,40,6906617.269999993
2024-10-02,10,2024,24984.41,17645.17,7339.24,5215.68,4,2,40,6911832.949999993
2024-10-03,10,2024,21601.39,16801.5,4799.89,-1550.82,4,3,40,6910282.129999992
2024-10-04,10,2024,20114.47,13295.84,6818.63,3587.13,4,4,40,6913869.259999992
2024-10-05,10,2024,11760.27,7997.7,3762.57,2970.41,4,5,40,6916839.6699999925
2024-10-06,10,2024,13219.23,9438.68,3780.54,11825.22,4,6,40,6928664.889999992
2024-10-07,10,2024,21264.54,15821.08,5443.46,-2605.33,4,0,41,6926059.559999992
2024-10-08,10,2024,21845.16,13567.03,8278.12,13711.86,4,1,41,6939771.4199999925
2024-10-09,10,2024,20682.42,12454.22,8228.2,-5541.84,4,2,41,6934229.579999993
2024-10-10,10,2024,18509.14,11191.74,7317.4,3528.47,4,3,41,6937758.049999992
2024-10-11,10,2024,24473.17,18228.85,6244.32,10744.48,4,4,41,6948502.529999993
2024-10-12,10,2024,13505.37,8941.42,4563.95,-6792.42,4,5,41,6941710.109999993
2024-10-13,10,2024,12990.79,10040.38,2950.4,13621.59,4,6,41,6955331.699999993
2024-10-14,10,2024,21749.77,14819.31,6930.46,2904.93,4,0,42,6958236.629999992
2024-10-15,10,2024,22747.53,17306.83,5440.7,9553.27,4,1,42,6967789.899999992
2024-10-16,10,2024,19312.83,13917.17,5395.66,1872.5,4,2,42,6969662.399999992
2024-10-17,10,2024,24885.23,17757.71,7127.52,2504.55,4,3,42,6972166.949999992
2024-10-18,10,2024,24926.2,16699.51,8226.7,13140.78,4,4,42,6985307.729999992
2024-10-19,10,2024,14814.75,10894.05,3920.69,2399.52,4,5,42,6987707.249999992
2024-10-20,10,2024,13382.29,10845.76,2536.53,-3878.14,4,6,42,6983829.109999992
2024-10-21,10,2024,19319.41,13357.68,5961.74,3620.07,4,0,43,6987449.179999992
2024-10-22,10,2024,22791.64,16180.29,6611.35,5984.91,4,1,43,6993434.089999992
2024-10-23,10,2024,20674.43,12428.32,8246.11,1071.41,4,2,43,6994505.499999993
2024-10-24,10,2024,23499.3,17915.65,5583.65,8438.35,4,3,43,7002943.849999992
2024-10-25,10,2024,17248.59,12679.09,4569.51,1913.36,4,4,43,7004857.2099999925
2024-10-26,10,2024,10874.35,7403.19,3471.16,7172.33,4,5,43,7012029.539999993
2024-10-27,10,2024,13753.57,9911.67,3841.9,-609.55,4,6,43,7011419.989999993
2024-10-28,10,2024,20883.02,16498.37,4384.66,-1606.0,4,0,44,7009813.989999993
2024-10-29,10,2024,20165.72,14447.37,5718.35,24320.75,4,1,44,7034134.739999993
2024-10-30,10,2024,20364.46,15689.41,4675.05,3025.26,4,2,44,7037159.999999993
2024-10-31,10,2024,21340.65,15179.33,6161.31,3657.75,4,3,44,7040817.749999993
2024-11-01,11,2024,19450.05,14136.87,5313.18,1910.56,4,4,44,7042728.309999992
2024-11-02,11,2024,16524.11,11950.54,4573.57,5401.15,4,5,44,7048129.4599999925
2024-11-03,11,2024,16558.8,11399.74,5159.06,15437.82,4,6,44,7063567.279999993
2024-11-04,11,2024,21065.4,13550.33,7515.07,3367.02,4,0,45,7066934.299999992
2024-11-05,11,2024,24154.25,16042.2,8112.05,7957.42,4,1,45,7074891.719999992
2024-11-06,11,2024,27445.59,17051.48,10394.11,22866.24,4,2,45,7097757.9599999925
2024-11-07,11,2024,26784.11,18331.33,8452.78,9286.62,4,3,45,7107044.579999993
2024-11-08,11,2024,25383.26,14658.06,10725.2,12367.87,4,4,45,7119412.449999993
2024-11-09,11,2024,13713.91,9498.95,4214.96,-4274.0,4,5,45,7115138.449999993
2024-11-10,11,2024,17722.05,11159.47,6562.58,7267.19,4,6,45,7122405.639999993
2024-11-11,11,2024,26655.46,18606.85,8048.6,17546.61,4,0,46,7139952.2499999935
2024-11-12,11,2024,25227.63,18063.96,7163.67,6727.85,4,1,46,7146680.099999993
2024-11-13,11,2024,24617.83,18630.91,5986.92,10523.12,4,2,46,7157203.219999993
2024-11-14,11,2024,24376.15,15515.28,8860.87,3077.2,4,3,46,7160280.419999993
2024-11-15,11,2024,24946.44,16433.03,8513.42,-3071.79,4,4,46,7157208.629999993
2024-11-16,11,2024,14622.01,9157.94,5464.07,6002.69,4,5,46,7163211.319999994
2024-11-17,11,2024,14592.1,10053.92,4538.18,12244.65,4,6,46,7175455.969999994
2024-11-18,11,2024,26544.4,16168.0,10376.39,6486.15,4,0,47,7181942.1199999945
2024-11-19,11,2024,23885.32,16990.86,6894.46,10606.89,4,1,47,7192549.009999994
2024-11-20,11,2024,22459.21,16023.27,6435.94,8499.81,4,2,47,7201048.819999994
2024-11-21,11,2024,27672.43,19591.58,8080.85,1695.4,4,3,47,7202744.219999994
2024-11-22,11,2024,25968.63,18774.18,7194.45,4151.91,4,4,47,7206896.129999994
2024-11-23,11,2024,12871.06,10107.51,2763.55,2418.12,4,5,47,7209314.249999994
2024-11-24,11,2024,12923.21,7231.67,5691.54,2342.11,4,6,47,7211656.359999995
2024-11-25,11,2024,24404.69,16751.1,7653.59,726.27,4,0,48,7212382.629999994
2024-11-26,11,2024,20276.55,14319.08,5957.47,11062.77,4,1,48,7223445.399999994
2024-11-27,11,2024,25073.55,17469.82,7603.73,16272.75,4,2,48,7239718.149999994
2024-11-28,11,2024,25937.02,18984.76,6952.25,-3548.59,4,3,48,7236169.559999994
2024-11-29,11,2024,26456.43,18358.81,8097.62,6965.73,4,4,48,7243135.289999994
2024-11-30,11,2024,15431.08,9816.14,5614.94,-634.29,4,5,48,7242500.999999994
2024-12-01,12,2024,17301.67,12473.22,4828.45,14599.65,4,6,48,7257100.649999995
2024-12-02,12,2024,24572.45,16200.43,8372.02,4558.95,4,0,49,7261659.599999995
2024-12-03,12,2024,22852.54,17736.93,5115.62,5387.8,4,1,49,7267047.399999995
2024-12-04,12,2024,25357.76,18168.66,7189.11,842.27,4,2,49,7267889.669999994
2024-12-05,12,2024,24921.87,15676.56,9245.31,4152.65,4,3,49,7272042.319999995
2024-12-06,12,2024,23675.77,17677.59,5998.18,2989.37,4,4,49,7275031.689999995
2024-12-07,12,2024,15642.45,9835.37,5807.08,3136.27,4,5,49,7278167.959999994
2024-12-08,12,2024,15219.28,10957.88,4261.4,10433.18,4,6,49,7288601.139999994
2024-12-09,12,2024,26355.98,18802.53,7553.45,11553.89,4,0,50,7300155.029999994
2024-12-10,12,2024,21577.68,14814.83,6762.85,15115.0,4,1,50,7315270.029999994
