date,day_of_week,month,year,quarter,revenue,sales,expenditure,profit,profit_margin,cumulative_revenue,cumulative_profit
2025-03-20,Thursday,March,2025,Q1,76544,88094,53800,22744,29.71,87843366,26438178
2025-03-21,Friday,March,2025,Q1,66984,51623,53121,13863,20.7,87910350,26452041
2025-03-22,Saturday,March,2025,Q1,48838,58483,45614,3224,6.6,87959188,26455265
2025-03-23,Sunday,March,2025,Q1,50581,54435,51937,-1356,-2.68,88009769,26453909
2025-03-24,Monday,March,2025,Q1,90894,102166,49171,41723,45.9,88100663,26495632
2025-03-25,Tuesday,March,2025,Q1,66654,54430,55286,11368,17.06,88167317,26507000
2025-03-26,Wednesday,March,2025,Q1,93670,76684,48000,45670,48.76,88260987,26552670
2025-03-27,Thursday,March,2025,Q1,91027,102957,46374,44653,49.05,88352014,26597323
2025-03-28,Friday,March,2025,Q1,79568,81147,49592,29976,37.67,88431582,26627299
2025-03-29,Saturday,March,2025,Q1,47056,39858,54468,-7412,-15.75,88478638,26619887
2025-03-30,Sunday,March,2025,Q1,54812,45689,48855,5957,10.87,88533450,26625844
2025-03-31,Monday,March,2025,Q1,64160,63129,46585,17575,27.39,88597610,26643419
2025-04-01,Tuesday,April,2025,Q2,80575,86461,49038,31537,39.14,88678185,26674956
2025-04-02,Wednesday,April,2025,Q2,68434,58124,46635,21799,31.85,88746619,26696755
2025-04-03,Thursday,April,2025,Q2,66943,73616,50067,16876,25.21,88813562,26713631
2025-04-04,Friday,April,2025,Q2,94283,107456,47354,46929,49.77,88907845,26760560
2025-04-05,Saturday,April,2025,Q2,56867,49236,51282,5585,9.82,88964712,26766145
2025-04-06,Sunday,April,2025,Q2,52263,50598,51371,892,1.71,89016975,26767037
2025-04-07,Monday,April,2025,Q2,67441,62355,48917,18524,27.47,89084416,26785561
2025-04-08,Tuesday,April,2025,Q2,78380,94739,47910,30470,38.87,89162796,26816031
2025-04-09,Wednesday,April,2025,Q2,92072,108990,49374,42698,46.37,89254868,26858729
2025-04-10,Thursday,April,2025,Q2,77740,66242,47529,30211,38.86,89332608,26888940
2025-04-11,Friday,April,2025,Q2,74062,60655,52585,21477,29.0,89406670,26910417
2025-04-12,Saturday,April,2025,Q2,44573,38079,48218,-3645,-8.18,89451243,26906772
2025-04-13,Sunday,April,2025,Q2,49170,55807,53498,-4328,-8.8,89500413,26902444
2025-04-14,Monday,April,2025,Q2,84680,90260,53559,31121,36.75,89585093,26933565
2025-04-15,Tuesday,April,2025,Q2,79805,63863,46562,33243,41.66,89664898,26966808
2025-04-16,Wednesday,April,2025,Q2,82917,70623,45539,37378,45.08,89747815,27004186
2025-04-17,Thursday,April,2025,Q2,64148,60836,55105,9043,14.1,89811963,27013229
2025-04-18,Friday,April,2025,Q2,80880,71961,50096,30784,38.06,89892843,27044013
2025-04-19,Saturday,April,2025,Q2,44179,40317,46164,-1985,-4.49,89937022,27042028
2025-04-20,Sunday,April,2025,Q2,39303,37883,50332,-11029,-28.06,89976325,27030999
2025-04-21,Monday,April,2025,Q2,90978,102659,47618,43360,47.66,90067303,27074359
2025-04-22,Tuesday,April,2025,Q2,95793,112099,47641,48152,50.27,90163096,27122511
2025-04-23,Wednesday,April,2025,Q2,89993,101754,45409,44584,49.54,90253089,27167095
2025-04-24,Thursday,April,2025,Q2,92266,71994,48427,43839,47.51,90345355,27210934
2025-04-25,Friday,April,2025,Q2,89332,86717,54682,34650,38.79,90434687,27245584
2025-04-26,Saturday,April,2025,Q2,44531,38582,53929,-9398,-21.1,90479218,27236186
2025-04-27,Sunday,April,2025,Q2,51230,50335,50177,1053,2.06,90530448,27237239
2025-04-28,Monday,April,2025,Q2,88724,84513,53083,35641,40.17,90619172,27272880
2025-04-29,Tuesday,April,2025,Q2,90737,82584,53987,36750,40.5,90709909,27309630
2025-04-30,Wednesday,April,2025,Q2,79827,71850,50078,29749,37.27,90789736,27339379
2025-05-01,Thursday,May,2025,Q2,74894,86505,50540,24354,32.52,90864630,27363733
2025-05-02,Friday,May,2025,Q2,86672,95257,46425,40247,46.44,90951302,27403980
2025-05-03,Saturday,May,2025,Q2,45803,45472,47406,-1603,-3.5,90997105,27402377
2025-05-04,Sunday,May,2025,Q2,46523,52246,51178,-4655,-10.01,91043628,27397722
2025-05-05,Monday,May,2025,Q2,67429,54164,50005,17424,25.84,91111057,27415146
2025-05-06,Tuesday,May,2025,Q2,80988,73284,50907,30081,37.14,91192045,27445227
2025-05-07,Wednesday,May,2025,Q2,76701,73339,49808,26893,35.06,91268746,27472120
2025-05-08,Thursday,May,2025,Q2,76240,86559,47269,28971,38.0,91344986,27501091
2025-05-09,Friday,May,2025,Q2,83438,80774,45862,37576,45.03,91428424,27538667
2025-05-10,Saturday,May,2025,Q2,40611,47382,47766,-7155,-17.62,91469035,27531512
2025-05-11,Sunday,May,2025,Q2,55345,59191,49320,6025,10.89,91524380,27537537
2025-05-12,Monday,May,2025,Q2,86133,83138,47412,38721,44.95,91610513,27576258
2025-05-13,Tuesday,May,2025,Q2,73215,56815,54510,18705,25.55,91683728,27594963
2025-05-14,Wednesday,May,2025,Q2,91282,94907,52228,39054,42.78,91775010,27634017
2025-05-15,Thursday,May,2025,Q2,78566,94638,49673,28893,36.78,91853576,27662910
2025-05-16,Friday,May,2025,Q2,92200,82139,45458,46742,50.7,91945776,27709652
2025-05-17,Saturday,May,2025,Q2,38419,44033,74863,-36444,-94.86,91984195,27673208
2025-05-18,Sunday,May,2025,Q2,48485,40547,46306,2179,4.49,92032680,27675387
2025-05-19,Monday,May,2025,Q2,78483,90059,47953,30530,38.9,92111163,27705917
2025-05-20,Tuesday,May,2025,Q2,64433,61908,54345,10088,15.66,92175596,27716005
2025-05-21,Wednesday,May,2025,Q2,92869,92691,52272,40597,43.71,92268465,27756602
2025-05-22,Thursday,May,2025,Q2,95316,110634,46787,48529,50.91,92363781,27805131
2025-05-23,Friday,May,2025,Q2,87712,102850,52863,34849,39.73,92451493,27839980
2025-05-24,Saturday,May,2025,Q2,50663,62361,52202,-1539,-3.04,92502156,27838441
2025-05-25,Sunday,May,2025,Q2,56799,56062,52204,4595,8.09,92558955,27843036
2025-05-26,Monday,May,2025,Q2,77353,90869,45774,31579,40.82,92636308,27874615
2025-05-27,Tuesday,May,2025,Q2,83595,81004,55118,28477,34.07,92719903,27903092
2025-05-28,Wednesday,May,2025,Q2,95023,96744,50060,44963,47.32,92814926,27948055
2025-05-29,Thursday,May,2025,Q2,83961,87722,48265,35696,42.51,92898887,27983751
2025-05-30,Friday,May,2025,Q2,65310,60196,45896,19414,29.73,92964197,28003165
2025-05-31,Saturday,May,2025,Q2,51076,39857,48890,2186,4.28,93015273,28005351
2025-06-01,Sunday,June,2025,Q2,56291,60194,46226,10065,17.88,93071564,28015416
2025-06-02,Monday,June,2025,Q2,77324,76607,47566,29758,38.48,93148888,28045174
2025-06-03,Tuesday,June,2025,Q2,98972,103589,55106,43866,44.32,93247860,28089040
2025-06-04,Wednesday,June,2025,Q2,81031,75375,52203,28828,35.58,93328891,28117868
2025-06-05,Thursday,June,2025,Q2,94452,80071,50947,43505,46.06,93423343,28161373
2025-06-06,Friday,June,2025,Q2,90346,95418,49149,41197,45.6,93513689,28202570
2025-06-07,Saturday,June,2025,Q2,45167,43293,54783,-9616,-21.29,93558856,28192954
2025-06-08,Sunday,June,2025,Q2,51272,49196,45638,5634,10.99,93610128,28198588
2025-06-09,Monday,June,2025,Q2,85216,95019,48408,36808,43.19,93695344,28235396
2025-06-10,Tuesday,June,2025,Q2,74880,76675,48316,26564,35.48,93770224,28261960
2025-06-11,Wednesday,June,2025,Q2,84583,69954,54179,30404,35.95,93854807,28292364
2025-06-12,Thursday,June,2025,Q2,72325,83095,48721,23604,32.64,93927132,28315968
2025-06-13,Friday,June,2025,Q2,87347,77876,52823,34524,39.53,94014479,28350492
2025-06-14,Saturday,June,2025,Q2,43359,36882,52823,-9464,-21.83,94057838,28341028
2025-06-15,Sunday,June,2025,Q2,89735,100340,48493,41242,45.96,94147573,28382270
2025-06-16,Monday,June,2025,Q2,94609,76027,51446,43163,45.62,94242182,28425433
2025-06-17,Tuesday,June,2025,Q2,77591,79330,49833,27758,35.77,94319773,28453191
2025-06-18,Wednesday,June,2025,Q2,84640,104216,53844,30796,36.38,94404413,28483987
2025-06-19,Thursday,June,2025,Q2,94382,109211,49718,44664,47.32,94498795,28528651
2025-06-20,Friday,June,2025,Q2,99212,101988,52835,46377,46.75,94598007,28575028
2025-06-21,Saturday,June,2025,Q2,48365,53975,50329,-1964,-4.06,94646372,28573064
2025-06-22,Sunday,June,2025,Q2,56974,47626,49642,7332,12.87,94703346,28580396
2025-06-23,Monday,June,2025,Q2,90260,71173,51862,38398,42.54,94793606,28618794
2025-06-24,Tuesday,June,2025,Q2,71900,87476,50076,21824,30.35,94865506,28640618
2025-06-25,Wednesday,June,2025,Q2,104957,102507,50432,54525,51.95,94970463,28695143
2025-06-26,Thursday,June,2025,Q2,84149,70514,48906,35243,41.88,95054612,28730386
2025-06-27,Friday,June,2025,Q2,95574,104172,53047,42527,44.5,95150186,28772913
2025-06-28,Saturday,June,2025,Q2,61589,64359,50115,11474,18.63,95211775,28784387
2025-06-29,Sunday,June,2025,Q2,61826,68811,46664,15162,24.52,95273601,28799549
2025-06-30,Monday,June,2025,Q2,82652,85703,45812,36840,44.57,95356253,28836389
2025-07-01,Tuesday,July,2025,Q3,73798,64873,50162,23636,32.03,95430051,28860025
2025-07-02,Wednesday,July,2025,Q3,98861,105214,54429,44432,44.94,95528912,28904457
2025-07-03,Thursday,July,2025,Q3,97004,89811,51527,45477,46.88,95625916,28949934
2025-07-04,Friday,July,2025,Q3,72965,81510,53834,19131,26.22,95698881,28969065
2025-07-05,Saturday,July,2025,Q3,56997,56857,51143,5854,10.27,95755878,28974919
2025-07-06,Sunday,July,2025,Q3,51480,45668,46993,4487,8.72,95807358,28979406
2025-07-07,Monday,July,2025,Q3,77168,80731,52100,25068,32.48,95884526,29004474
2025-07-08,Tuesday,July,2025,Q3,101843,95237,50869,50974,50.05,95986369,29055448
2025-07-09,Wednesday,July,2025,Q3,96095,113484,50361,45734,47.59,96082464,29101182
2025-07-10,Thursday,July,2025,Q3,87075,82894,50991,36084,41.44,96169539,29137266
2025-07-11,Friday,July,2025,Q3,85448,77728,46147,39301,45.99,96254987,29176567
2025-07-12,Saturday,July,2025,Q3,44730,40314,48695,-3965,-8.86,96299717,29172602
2025-07-13,Sunday,July,2025,Q3,61718,56710,46044,15674,25.4,96361435,29188276
2025-07-14,Monday,July,2025,Q3,73032,77890,54752,18280,25.03,96434467,29206556
2025-07-15,Tuesday,July,2025,Q3,72394,75074,50107,22287,30.79,96506861,29228843
2025-07-16,Wednesday,July,2025,Q3,71455,65228,48732,22723,31.8,96578316,29251566
2025-07-17,Thursday,July,2025,Q3,89657,102203,52046,37611,41.95,96667973,29289177
2025-07-18,Friday,July,2025,Q3,72966,89520,52447,20519,28.12,96740939,29309696
2025-07-19,Saturday,July,2025,Q3,62959,75018,51533,11426,18.15,96803898,29321122
2025-07-20,Sunday,July,2025,Q3,62232,53929,45718,16514,26.54,96866130,29337636
2025-07-21,Monday,July,2025,Q3,85589,81617,55152,30437,35.56,96951719,29368073
2025-07-22,Tuesday,July,2025,Q3,97631,110165,54031,43600,44.66,97049350,29411673
2025-07-23,Wednesday,July,2025,Q3,89847,75710,52370,37477,41.71,97139197,29449150
2025-07-24,Thursday,July,2025,Q3,75249,76295,55263,19986,26.56,97214446,29469136
2025-07-25,Friday,July,2025,Q3,85765,68707,51293,34472,40.19,97300211,29503608
2025-07-26,Saturday,July,2025,Q3,61001,68618,81726,-20725,-33.97,97361212,29482883
2025-07-27,Sunday,July,2025,Q3,43858,36117,45800,-1942,-4.43,97405070,29480941
2025-07-28,Monday,July,2025,Q3,78997,73206,50185,28812,36.47,97484067,29509753
2025-07-29,Tuesday,July,2025,Q3,79206,80547,52771,26435,33.37,97563273,29536188
2025-07-30,Wednesday,July,2025,Q3,78154,88560,53224,24930,31.9,97641427,29561118
2025-07-31,Thursday,July,2025,Q3,88944,82268,50434,38510,43.3,97730371,29599628
2025-08-01,Friday,August,2025,Q3,95233,97676,47411,47822,50.22,97825604,29647450
2025-08-02,Saturday,August,2025,Q3,47108,50171,49113,-2005,-4.26,97872712,29645445
2025-08-03,Sunday,August,2025,Q3,62893,68900,49933,12960,20.61,97935605,29658405
2025-08-04,Monday,August,2025,Q3,71588,64474,53697,17891,24.99,98007193,29676296
2025-08-05,Tuesday,August,2025,Q3,91863,95018,49237,42626,46.4,98099056,29718922
2025-08-06,Wednesday,August,2025,Q3,76891,71423,48435,28456,37.01,98175947,29747378
2025-08-07,Thursday,August,2025,Q3,71314,77341,54660,16654,23.35,98247261,29764032
2025-08-08,Friday,August,2025,Q3,91201,98985,53718,37483,41.1,98338462,29801515
2025-08-09,Saturday,August,2025,Q3,57641,60275,46460,11181,19.4,98396103,29812696
2025-08-10,Sunday,August,2025,Q3,56558,67501,50032,6526,11.54,98452661,29819222
